Feature	Intercept_mean	C(disease, Treatment('Control'))[T.MS]_mean	site[T.Buenos Aires]_mean	site[T.Edinburgh]_mean	site[T.New York]_mean	site[T.Pittsburgh]_mean	site[T.San Francisco]_mean	site[T.San Sebastian]_mean	age_mean	bmi_mean	Intercept_std	C(disease, Treatment('Control'))[T.MS]_std	site[T.Buenos Aires]_std	site[T.Edinburgh]_std	site[T.New York]_std	site[T.Pittsburgh]_std	site[T.San Francisco]_std	site[T.San Sebastian]_std	age_std	bmi_std
G900095795	-12.599278525000026	-0.007001882044850006	0.09145100443629989	0.06132742569815001	-0.6396869924399985	-0.22776577245999952	-0.3418660029545005	1.0244066870500002	-0.006551196283920003	-0.01539997928030001	0.7261078338511949	0.09884857249716877	0.5575314614536583	0.5615222904128467	0.6519743077350841	1.059263944176441	0.5418658831657368	0.6968089336650528	0.009185864862481226	0.013965435379175948
G000428805	-12.448732059999978	0.112322277131	-0.3040486535000008	0.7707475641300008	-2.7120804371700027	-3.7730195725250013	-1.9538072809849993	-5.130239597595006	-0.007496633213999992	-0.25656537669999996	1.6976047062854331	0.6575636087284289	1.301437330176446	1.3300937018028949	1.8588817541495677	3.521777280253055	1.466664408944682	3.05626772178987	0.031686142529604173	0.07291999890404893
G000311725	-11.62261378000002	-0.015609910745000004	-0.6347857944600007	-1.9892551254750006	2.811605051189998	-2.5021342294840014	-5.50011368470001	-3.8913328769050035	-0.044822852729650045	-0.2900362361299998	1.9079024295470428	1.1593452350904117	1.8383995048405481	2.168861789317743	1.9306802092792155	3.808977539814962	3.0869067099442944	3.5786669467595	0.04823232120103971	0.10453744776757128
G001485415	-13.099340010000008	-0.43437200324000025	-1.5261962800549989	-0.16348815937810013	-0.4488159142799998	-2.433021080188	0.07745231968049993	-3.2573327722499963	-0.030155455742800045	-0.06668600460850012	1.1808820419911554	0.2819331348951783	0.7956803472364014	0.7867606448910862	0.8830248739009605	1.7842966182220614	0.7833299444996996	1.34386290227868	0.01580268980437343	0.03254671081567608
G001899385	-10.81084447500001	-1.239449872105	0.12581176509899997	-0.7014655145175007	-4.424853026200001	-2.344038727669993	1.178943630065004	-3.366121179024999	-0.06586317142550015	-0.30359927344999965	1.8498933172147576	1.0054106099284128	1.853925087289783	1.9844491311871946	3.3698687593382277	3.9152200976707303	1.9699871021388817	3.448283800907034	0.04718610343200835	0.10725087689015708
G001603745	-10.552778500000013	-1.0425650427650017	-5.355070415849997	-4.866055502665001	2.2779416139200013	-2.052385593759999	-0.5148715158754996	1.098790875625001	-0.011404256816300003	-0.4298375952600002	1.8658545848674137	1.4448794685581716	3.1442361537900703	3.3606487495491857	2.2195204736086867	3.8935320101262088	2.2281363590167125	2.490284399571563	0.06651300645288315	0.15729318642986145
G000372085	-11.808007915000001	0.9840457740989994	-0.2182379035354999	0.4189006613529992	-7.177826229100002	-1.5425537208240006	-0.6232679002495005	-0.013610406764999982	-0.04464991623025007	-0.18225859825000004	1.5184986693652067	0.46545956400976013	1.0322432397804944	1.074331366737119	2.8222550376066873	2.235401330481408	1.0360652192312025	1.352262757160918	0.022581566016194713	0.0527258680989377
G000438455	-11.546638400000008	1.1538865337450002	-2.958911480300004	-2.6806873433099994	-4.431046608399993	-1.9762161547529993	-2.3913823679956505	-1.387803497155001	-0.02483700248925005	-0.15279805098799984	1.7402203414391644	0.8072030801149408	1.3489588072458867	1.4351743435660396	1.9277330822259227	2.6086363564181516	1.3941415518175688	1.7733480025261306	0.03477436506978793	0.07069844269761169
G000235885	-7.135250560000011	-0.056363960803200164	0.7106071831179989	-0.11663852852200007	-0.03571525128500001	0.13228154770500017	-0.03816790604350003	0.5771924471739996	0.00779811980913	0.003430767273739998	0.6019080344086516	0.05861879145433977	0.5105027797802029	0.5095548184915905	0.594675107780876	1.012443094024651	0.47175310238186846	0.6931804772834967	0.007048785213181863	0.00895605681701512
G900119695	-12.389006149999995	1.6654855659999985	0.4815818751964004	1.6540888000499967	-2.179821865410001	0.7311661069899998	0.9716495111099998	0.34757784077	-0.030960921450149947	-0.11331855587100012	1.2495126864458717	0.3368994674066978	0.8711015182723946	0.8662789427442474	1.1061598774031884	1.5580034529147828	0.8622130494350316	1.1194559952967986	0.0163808225501993	0.03438846331479216
G000759695	-14.054520450000025	-0.1732283039199	0.3290511902470003	-1.449882006916	2.3932972598500015	0.7473701462810007	-1.3158281402949967	-6.066643942499993	-0.03746546799025006	-0.0785356373039499	1.3340628897532536	0.3457203038943281	0.8889889243413547	1.0080698485193695	0.9604953236683355	1.5775581525153533	1.0003645307954832	2.88286751512879	0.019467605765508225	0.04014700018334521
G000567965	-9.718574049999981	-3.66177399208	-1.8569508198563505	-4.39019750913	-4.046487945450001	3.8375894325950037	-0.4274140312224992	2.7085469728300002	-0.18480150372499998	-0.1569150337084999	1.9116173949430362	1.9601216737496583	2.179649880610434	3.2984257084034496	3.4806731887770574	2.8698673004504887	2.4230304779086143	2.441188126804153	0.08449121337195871	0.1412375537959863
G000689195	-11.512436059999995	0.2680734347425	-0.269715871686	0.8130405021100006	-5.870077431749987	-3.3266788764105053	-0.3555877983030008	-1.6662967011249985	-0.072894893723	-0.19267446071000002	1.7043905967198012	0.656580863043385	1.294940897163171	1.3638646646971089	2.9747237052575515	3.499904465355641	1.3956244749839686	2.0526449619795146	0.02968050352258321	0.06681476040152325
G000155715	-11.780275750000014	-0.1121066765740001	-0.5260912886699994	1.1915622675160007	0.2876847188699997	-3.3402536192450025	-0.3015343981209997	-1.145725738484998	-0.07340061004999991	-0.16631647233500021	1.8400001092281868	0.6986813892359498	1.5211823452480397	1.5534064439785273	1.6425525034946047	3.760736496167348	1.574554126279018	2.1753065180773303	0.03241239014328692	0.07344172655588933
G001713665	-14.316059055000004	0.6623155668650006	-0.5525071360250003	-0.32005414705	0.7188172126735003	1.048194158796001	0.09801063579350022	-0.5019232795280005	-0.012663925519400026	-0.04767647511840009	1.3199513633958477	0.3409384872545795	0.8928229271945974	0.8875999563125689	0.9458474827600809	1.5760307884602425	0.8773810734194678	1.1556428297684458	0.01709922134646376	0.03671555769600088
G000411155	-14.148119015000018	1.8209242269999986	-0.35110176375000013	1.186382793382498	-2.4570510535000016	0.15683231443049991	0.2577626099784995	0.2942581104049998	-0.024858428545674455	-0.051527909949	1.2477365918138648	0.3294067740773623	0.8428485706366768	0.8400299809234497	1.056284792945952	1.4618834021924367	0.8271233424602714	1.0828708852959565	0.016044197853736033	0.03190685120590866
G000423325	-10.10013506500001	1.5408674305650003	-2.654140443635002	-0.550707536215001	-1.4392553933399994	-2.634376203850002	-2.172530984165004	0.5611555360900004	-0.22472651970000004	-0.06769758065177002	1.8364845200687616	1.3014614303456844	1.8192533064597898	1.9022322568746808	2.2406909868699807	3.9729406277668504	2.2089482934262943	2.3610881823113448	0.057102785280984725	0.06679291493254923
G000218625	-11.020991495000015	-2.665747467370003	-1.9062260995109996	1.9686783153849996	-1.5758399237050031	-2.4112385196540025	-1.2547077087626506	-3.67834853842499	-0.04877172414349998	-0.2684567605299997	1.850399750222993	1.220520588609951	1.9068814081899275	1.8988725767810717	2.28069103160094	3.879213815777799	2.0180326079571826	3.3953703619364295	0.04889952758873643	0.10298368382835486
G000193395	-12.545968485000003	-0.3327513584249993	1.188138933134999	1.1261689708000002	-1.9975735787000033	-0.7495224837859994	0.09264862326200003	1.0185405554700016	-0.008154922410359998	0.019165790706950032	0.862701384245299	0.15342781183439874	0.5790498639846445	0.5630840714577918	0.72610297252104	1.1498950814014917	0.5681495471066668	0.6881490135247141	0.010279652209685412	0.01856393816146299
G000262225	-12.99400487999999	-0.446617861885	-0.5858015510199988	0.8309878171499979	-4.820664573949997	-4.442048085819999	-1.036916106388001	-2.518293978064998	-0.06786121087249997	-0.03151714781315003	1.6892920505890292	0.5893832169519663	1.1484848714725027	1.224130408884852	1.9408281475645235	3.677556001240217	1.1902307030277213	1.8293692852922308	0.026954210985818395	0.05105515484880692
G900109475	-13.764262999999996	-0.5833747903250013	-0.7619155042260012	0.4886086597344999	-1.1347020216434975	0.3675686354956996	0.7179363756999991	-1.8272695794764982	-0.03222123942764995	-0.04923036491179999	1.1305448590352345	0.2339619861283528	0.7759908991181119	0.7624649272442582	0.9227636666143734	1.3504327786580352	0.7712465008891652	1.1672903804068235	0.014193341411388808	0.028927067219491034
G000435615	-11.919510229999995	-0.14889194948355008	0.8712109829140009	1.3432933701250003	-0.5551170014799991	0.28673473401635075	0.45837689569530005	2.3662395849999975	0.00625222447388999	-0.003646495395754998	0.7940807887662621	0.12111669856808746	0.5748373574246017	0.5691376477902975	0.6614059595535184	1.0376656367729622	0.5526198618087838	0.7168169466619497	0.010333198614306394	0.016318207408687876
G001657475	-11.5325775	-0.9400832304684988	-0.349336524782499	-2.1806099354875017	-1.8000889666400024	-3.720439373989996	-1.4842065226380023	-1.7878618254794982	-0.04382097951834999	-0.16940909926149975	1.8309512048569858	0.8108348100733381	1.3383340213605877	1.5174384511419587	1.7026600551373108	3.4930107128623256	1.4074264976471875	1.9768180818314005	0.03572312670549953	0.07515041189932169
G001867875	-10.51713342000001	-1.8691930071500023	-1.822580701675003	-4.912909413090499	1.8796382930999975	-2.1407696362249973	1.7824434960729998	-3.3570547674999935	-0.057027129569500075	-0.3256909488600003	1.8892365407431662	1.0423950347403628	2.0456088246848867	3.325131978999767	2.0225797490810975	3.7992022818593254	1.9774057684230077	3.4758296246318108	0.047225085747235995	0.10272960597236853
G001556105	-8.453467579999986	0.6724673403925013	-4.10677245616	-3.180812646634996	6.330000243549994	5.938137775064991	-3.2073153815599924	-2.028115608609749	-0.11613602468204996	-0.4992644046840008	1.8892613148038961	1.767686899297905	3.462532359540591	3.759721985497444	2.616140790100121	2.980733720788446	3.7081838577076116	3.986601132930038	0.08044142927712929	0.1813797381391207
G000162895	-15.812976550000005	0.16526215951249984	0.6534386151884993	-0.6696129603980002	-0.866754095325	-1.0652786479699998	-1.20417737657425	0.4488232898044995	-0.004322577370674492	0.017355219442399972	1.1167298351549044	0.222481324989636	0.7017305973827407	0.7309979539624987	0.8326997097050033	1.3462270903628661	0.73476598315722	0.9020307011074563	0.014255280684876111	0.025004765885896413
G000293805	-8.343409219999995	3.483309000064997	-1.6371678585900002	-1.7695385566300001	7.093255041249993	-0.5727982723474995	-2.7472641447656976	-0.9176230641249995	0.20027540456650045	-1.5697896159999993	2.040338048829825	3.4658783808287166	4.201694690917581	4.279319978362987	3.4688592692955065	4.675491891610205	4.083113072699229	4.528523561844313	0.16813390063785721	0.5141228884539762
G000721235	-9.425902620000018	-0.7771759969761497	-4.127883749455004	1.0401268115405005	3.6999728866767514	-1.6242428544454972	-1.0939521354145005	-2.3990489774000006	0.07706264442499988	-0.7442904899999995	1.9084655888624595	1.628709093507741	3.3258642726739245	2.5648314266670442	2.5558798894452104	4.204976617646003	2.613571452459869	3.944070073281689	0.07818639414893497	0.21296020351514006
G000177555	-9.887884850000004	0.11600538919499996	-0.10171808227499982	-0.09170733315350013	-0.5366920200399996	-0.19550671290199986	0.07937033311299997	-0.44457538349550085	-0.005792699737799998	-0.007283634541340005	0.5462387519265522	0.04871832277185869	0.5273007626852967	0.5239500215433412	0.5453226421728672	0.9236905040968343	0.5134271125257089	0.6886464395197076	0.005980745860786111	0.007287758376666947
G000428825	-10.405814455000018	-0.3298582421024997	1.3580256110423954	-0.13691235543249997	0.6924975321300008	1.8485792558050014	-0.4204649545200005	-1.1864601738500016	0.014930958789900015	-0.3734691984000008	1.714932376804493	0.7507187095023102	1.4196026234076697	1.5172754007310196	1.6813293753798135	2.5609484184156277	1.5548790415993765	2.2232867338123117	0.0345132821702597	0.08980570917588564
G001603775	-13.544250659999983	-0.6225855017999988	-4.888977480999999	-2.7302295538549965	-1.934821333191499	-4.633940364280005	-2.251308642324998	-6.4869769167500015	-0.042514837707200034	-0.015574370830335013	1.7177897424895374	0.7928938607466667	1.4190046168767643	1.3259207468258019	1.5143950503276087	3.4484104674499174	1.3694176594547005	2.8274241090396175	0.030972859439836516	0.05259175291782793
G000382085	-7.481092450000007	0.02687689415200007	0.1776549222494998	0.348896104922999	0.039772441925000006	0.8370350563139988	0.5545560327114997	0.2457137189723997	0.023276736761490027	-0.04430726560000001	0.7897370331428666	0.11925933674747431	0.5513766621738112	0.556066963450882	0.6263369182511508	1.0118398712795857	0.5545761460065457	0.7056174442858905	0.009678551454421787	0.0158287923306016
G001485495	-9.93605308500003	-0.12855266187050002	0.8143671644374998	3.482910789509499	-3.4146702786299996	-1.6361420336844983	-5.188793342494996	-2.474504637135002	0.17121611971300021	-0.9817356125000006	1.880196518767636	1.5441487320928227	2.55555598848249	2.4556286815069113	3.6468032682825418	4.407763325937317	3.5315616300286043	4.020306435938348	0.08766887560532924	0.2540594022396424
G000372285	-13.08606354999999	-0.6417302609850011	-1.2900169302999962	-0.5439412579099996	-1.6110578120200005	-0.39149025326	-0.5718455047915002	-5.581925721354999	-0.06315330008149993	-0.0771249586820999	1.6512326387450653	0.6027901295297167	1.177355882372061	1.2066268309695245	1.4775250628707917	2.276811253184734	1.1786571745208907	3.1487747493904017	0.027326829379673356	0.057224781435031055
G001899395	-12.057144684999981	0.13794803920705	0.0870713433185	0.2904047874970002	-3.597731361000001	-0.6071208575700008	0.7684052710834994	0.48319511250800024	-0.029653000976700022	-0.11825499744500013	1.2715656185538748	0.2899925921950143	0.8306988770379761	0.808547973223021	1.1254764923509204	1.6399378202924217	0.817188553348223	1.029260133911298	0.01696387966394486	0.03575811656875251
G000236665	-15.086579475000017	0.20431047822749995	-0.21330225205200043	-1.141877699374999	0.5244925080399994	0.6187755377899999	-1.2960298356430007	-2.3525525620250027	0.007419280279049999	-0.07452965023649986	1.5594130438182106	0.5138315791614355	1.0417842483717268	1.0991294563801681	1.1874532825648718	1.9610111224591529	1.1053437918331885	1.6103800198560971	0.022617081092879562	0.04870167195442451
G000473305	-13.873096364999999	-0.17086183629964968	0.4129611857740002	0.5152251448950014	-1.3232417085379997	-0.8156633233280008	-0.9735554130945014	1.2767797548454984	0.012059918634449981	-0.0760204876000001	0.9164519614966385	0.1347332524699612	0.6323071349211575	0.6575009494892604	0.7420038521140022	1.2314435175253937	0.6237455361110894	0.774399949911463	0.01100219676599706	0.02006209648612394
G000741695	-9.84057193500002	-0.026717300593150004	0.33505579134700025	0.7329976762850025	0.17216458598085013	-0.7601106426889999	-0.10353634394050013	0.3766996783724998	-0.023080784627499983	-0.014553313144200001	0.6901968916427441	0.0822905459637294	0.5450027956709351	0.5377177650167432	0.612264288463697	1.000659000528758	0.5350342816064201	0.7100926653540262	0.00795419505286789	0.01191032624767492
G000803625	-15.023117099999993	-0.2251848780569996	0.5635222497500004	-0.801649756796	-0.022151497527349993	-2.0719699312359983	0.30511396811099994	-1.9727523485549976	-0.003379635885220001	-0.0351599253255	1.0486730608476562	0.19290583549704665	0.7098173178026466	0.7471576937462352	0.8120457540257422	1.554520553339544	0.7138927113676206	1.0435093271729776	0.012696419735115155	0.024140269709606994
G000568405	-8.652122010000005	-1.50566471367	-0.11514762493199998	1.6248864311444495	1.2873472132525015	-1.7764746819249995	1.1733537988779992	-2.7426782594400017	0.03276792586755004	-0.6614053844999997	1.9121367583946658	1.1790929124218672	2.3128634270697868	2.3271715143543013	2.5554260568636504	4.084670547951505	2.346576371599577	3.677295102675523	0.060093532760313886	0.15966506589313983
G000689415	-13.527679409999998	-0.2549797358315002	-3.3329328402000007	-0.8496881115205001	1.944770857490001	1.7036389412400001	-1.565930472665	-6.230828499849999	0.05478113625430007	-0.24244044770000034	1.6681620994128084	0.6771016031256937	1.4173935188813716	1.303827109324566	1.413042804434142	2.0735233241608277	1.3382715314649234	2.9994450951154974	0.02967602667400742	0.06741686821172417
G000620945	-12.849950499999993	0.13848281350449998	0.20663256280400003	0.18299585770699991	-0.33415797298799976	0.08721400015949993	0.05333904753650006	0.058597223191499896	0.006747181793741796	-0.01649974365260001	0.6044567212379645	0.052836056188372636	0.5309460835920298	0.533112394919617	0.6009349239853431	0.9529848420167004	0.5184242906078484	0.6855397510301089	0.006525104426719615	0.007972954008611128
G000411295	-9.051525409999986	-0.6609770556615013	-4.13030159405	-3.3873756038499954	5.2892671923500005	-1.0936961516240002	1.6183046672029986	-1.7433200184225002	-0.2884264730500001	-0.1759498078883003	1.8952206816903763	1.646141213684003	3.3369852504662365	3.6608479989702483	2.614087098813088	4.5475465222063445	2.795393110467059	4.062367601506109	0.10751335312254187	0.15561706630569994
G000218895	-9.337528679999993	-6.405188551500005	0.3861375978050002	0.5012237414749999	-3.4316149203580046	-1.6946941887850009	1.4587431709718015	-2.530348285554495	-0.059843476746500174	-0.4297401787500003	1.9460145243042926	2.6946400406682067	2.271834758477434	2.5770512093787024	3.670120041278626	4.225638830355865	2.3615521945429676	4.165364717144288	0.06498176699847237	0.1506003034671494
G001941065	-9.807806305000012	0.20782794769500004	0.12815545027789998	0.24338342098549995	-0.332903134465001	-0.7154445620595026	-0.20067291061200018	0.3358882162149999	0.012281596591864988	-0.03418080453900006	0.6833045461800308	0.074331150285398	0.5398712559337544	0.5434515989300176	0.6394415158261518	0.9888517639089276	0.5299431328732755	0.6648608654557855	0.00805505404976945	0.011090112557737234
G000759795	-15.18327000000002	0.5439621376449991	0.5288540740700002	-0.37627663817999984	3.293316381000007	2.491519317800002	-0.31661723332335034	-0.08848772030499999	0.014463380125950002	-0.022162520927349973	1.0319654864529149	0.21158091054254585	0.683075977304818	0.6803940647577152	0.7320684333295654	1.130537180983831	0.6956161103301863	0.8516287061063333	0.013099285072114074	0.024610118727168867
G000432755	-9.384497054999981	-0.1501111684589999	-0.3727912099725003	0.713959888830001	-0.5240560951857006	0.022060266723699987	0.8128051947720014	1.3847429438700016	-0.0036943192741999953	-0.032940937874099956	0.7820329687817379	0.12183071473305358	0.5392927370044691	0.5557152550512929	0.6311565013395806	1.0437388561122114	0.5327616102869184	0.7092564917263946	0.009425046969555323	0.016152955291088587
G000423385	-11.205134894999997	-1.115221779937999	1.9211168373879994	0.3044665891944999	-0.6494989131	-4.779725242300011	-0.44134698443999965	1.6785406532649996	-0.06934413709780003	0.033020305924249975	1.7230184194592322	0.7105849716981765	1.5147987637064162	1.48063414594589	1.6749467185141083	3.6803833983440604	1.490644378349865	1.9171000440117836	0.0313315419123321	0.05956308061081198
G000439065	-11.436181280000012	-0.055364218239000056	-0.08278645880449995	0.04315691569504997	-1.2814770679899992	-1.1812459021214996	-0.25342280974200015	-0.5406442379699999	-0.009754019222619996	-0.01778847574470001	0.718965744820545	0.08643938522438552	0.5687116926245699	0.5735229998486574	0.6381008977034299	1.075829646102499	0.5533976702935888	0.7228841975188651	0.008092991890177497	0.012181380506979679
G000194605	-12.363883984999985	-0.45661083383749995	-0.9375361381750013	-0.4324672386459996	-5.599562958806006	-3.350178453434992	-1.0284015905179489	-4.586091256464999	-0.04696513210084994	-0.20460205211	1.7999318872858696	0.794512895648822	1.4340412927125865	1.5070155413138313	2.991108538033871	3.4905120864080006	1.552199111159784	3.09023531898958	0.0369249803186502	0.08267416104135629
G001558255	-9.721186585000005	-3.2897497768450044	-1.1582492062179985	-3.8298448884500007	5.22700699135001	-1.3973801802350025	-3.4610230183149953	-2.170075639822848	-0.1658321366810002	-0.2529802241130001	1.8933718415616057	1.8955708017311268	2.5386585633595042	3.632057117808547	2.5818987099195727	4.494713012774351	3.4002714351177543	3.953169008399999	0.08372516700595968	0.1495808484668137
G000311745	-9.035826929999997	0.36209646721999916	-0.35986280433969947	0.15735858304350017	-1.8769632553000024	-0.2306004668996501	0.30421904755099904	-0.8274400097750002	-0.009591692124499994	-0.0022713182710124985	0.7541714952671416	0.11559302701761051	0.5607522099047948	0.520641146302374	0.6265942915568155	1.0195372402812335	0.5347603217109237	0.6815320456548071	0.008923069277707857	0.015440986480812045
G001714565	-14.65258460000001	-0.2449204642070002	-0.2422641949985002	0.5946398192199992	0.5210453401750006	-1.6732242076649986	0.0132445146845	-0.348942769175	-0.014310155371599997	0.004963513389100001	0.8936791387253255	0.14606767509864166	0.6185396438232887	0.5922474465391614	0.6720780138655673	1.3108287736954447	0.598381326567998	0.808445041990162	0.011195419824064976	0.019514700494221705
G000327285	-8.09165547499999	0.07982257103284987	-0.25855029683050057	0.011291114332500019	-0.2798745711084999	0.159341495801	0.18433658345049986	-0.41826000487950094	0.0016239057356700012	-0.023217563376824995	0.5935727894153118	0.051491822108573976	0.5408035178145627	0.5216784010574778	0.6050171672423098	0.9339223679701348	0.4763216224739549	0.6770581963270106	0.005959566176708105	0.007940198824609085
G001659685	-13.285324700000015	0.2787668071295002	-1.531004327645004	-0.03656009756150002	-5.951017704449996	0.666317708911	0.5976158828324991	0.28070837790494985	-0.07817060292600006	-0.10494849907350001	1.5935897656277178	0.593115978625166	1.2816506650228208	1.3644470321808482	2.8901878552017437	2.245512037051434	1.3833373061571765	1.6337870095647296	0.028367227455580776	0.054077323695220336
G000721275	-10.438988085000002	-0.6319292860175005	-5.746792614615003	-4.791969584160016	3.3848653975349974	3.9021316662400065	-1.0806875051600016	-3.281782087735007	-0.09566617092950012	-0.28020822433250037	1.951589691268067	1.4103609540358968	3.0329199231383632	3.1309254408679807	2.105407408231552	2.757340132630459	2.303230378273086	3.5006265918146546	0.05694419571392172	0.12176692408539466
G001867915	-10.210752789999981	-1.209497909070001	-1.7210753855249998	-4.624908377178507	2.7956038188999988	-2.094084996350002	0.5526333643369997	-3.1539682562150055	-0.0012421107950499994	-0.4772282902	1.8283920409957535	1.3192671796497684	2.2726937370472347	3.284748196464972	2.2861235842659373	4.0247868652206025	2.233746596163898	3.6223151617382188	0.05846455870364714	0.1473716558326907
G900095865	-8.035880729999995	0.06465500731055003	0.20407389190499994	0.19901051010599954	0.06760878917999996	0.42728074216500045	0.15289046897999983	0.45661507041300037	0.005116081155599996	-0.004880247248300011	0.5360983972350292	0.04412587342316208	0.5283034873133955	0.4963630269234138	0.580634208803973	1.0379884318437589	0.504856169967284	0.5741010893837364	0.005489245802755678	0.006426836752898006
G000262245	-12.272236934999988	0.09834185151615016	-0.9816022152435004	0.5503845414594994	-2.2737512567000038	-1.3207821235599977	-0.6838656526370004	-1.0372206759349978	-0.017337003675850032	-0.04935636846914499	1.023242644429587	0.2130861621694236	0.683351787498298	0.6749718702161547	0.8229312618603062	1.2988824973773108	0.6870729386237524	0.8776380510755964	0.012679294312062803	0.023773276887216168
G000294775	-11.530702104999982	0.15036930463799994	-6.213151514850012	-2.1188820321350006	4.739050842699998	-2.58106777787	0.28216467135999984	-3.8444260366750047	-0.08526932540335004	-0.23286369905100004	1.9306828084478342	0.9375035968389063	3.035897570358959	2.0813173964940215	1.812185364389984	3.8777326609820277	1.8843875314625216	3.4140720258811093	0.0386289779434399	0.08285212490063121
G900119705	-9.86793335000001	0.15168688410099979	0.29584633683949985	-0.15540694196737573	-0.4847696814800001	-0.2598190589544999	0.02876334394300006	-0.6285574606669994	0.006269491667655002	-0.016466403146749995	0.6128009047454788	0.06194663679811642	0.5270689062297622	0.516284711876972	0.5899549883298915	0.9720391064733376	0.5031647017487281	0.6660660009600685	0.007037621863204257	0.009267593604460627
G000177635	-12.201059599999983	0.34072778013275035	-0.5411766458179988	-0.6513590084619995	2.352269159465004	-0.3196122924573496	-1.5258049171650012	-0.8257400653100024	-0.03802806053809998	-0.17896157521999975	1.6332751887652412	0.5589173447092679	1.2635436560125382	1.2983157525394087	1.3866126883255143	2.368354897160153	1.3580942004531387	1.726083871208997	0.027606531514807544	0.06153473045791615
G000428845	-12.94041856000001	-0.3067407923724995	0.16889674418700015	-1.1725134786965008	-1.6186255318250025	-3.5002697212200036	-0.6241006709199998	-1.4476894692449969	0.003015480848350002	-0.27098460569999966	1.6910293459778354	0.6493041690471435	1.3125898144714723	1.520790487115127	1.735219967362004	3.54391851242368	1.442765554463897	2.060290134047088	0.03119539720169758	0.07369566341940181
G000382165	-12.376296205000004	-0.6456095656445007	-1.3279199325050017	-1.6287099323954979	0.2516727216929999	1.661279203311006	-0.34504416645000047	-1.7975150354055012	-0.05730136322205001	-0.10092481526150007	1.8270614242980852	0.8896499714023188	1.5664850079309793	1.6977511303730397	1.7678903667046564	2.67147859478872	1.6069573637308503	2.2671201786280135	0.0366448007238974	0.07211004408450371
G000372385	-10.979832635000001	0.26059642190999993	0.08813678674500015	1.757651967535	-4.8124391347580024	-2.447529250449499	1.6951492947804998	-3.630934480599999	-0.08321424864435006	-0.26527690817000005	1.8401987260099675	0.8347098221671153	1.8036384253542308	1.8705438376970487	3.34923161830371	3.848337899177709	1.8073772264304906	3.270399518179238	0.03807979141549095	0.08525295453235386
G001603795	-10.29798599999998	-0.9495864068615006	-1.6787086448700022	-1.527725635255003	-1.6428152949500001	-0.7908431591149996	-1.7637412962950023	-0.5548353678609997	-0.0016799032871499986	-0.17378874559999982	1.367541972787562	0.41150207396512384	0.8549824499144932	0.8775038292216071	1.0528017867794484	1.7369225243892865	0.8772926726270887	1.1316015514866202	0.019793380408234845	0.04829514919003115
G000155855	-6.689993299999996	-0.15210056158999985	-0.01678683101100006	0.09439170033539997	-0.15550629466550012	0.23964298483999952	0.25039327499450004	-0.13970829700100004	-0.002481190497650002	0.008159529216359993	0.5040630555396912	0.04144085548490854	0.546892203553411	0.5024432973435389	0.6408721702997207	0.9842321715709151	0.46602394543917397	0.631806007227522	0.004987680822638575	0.006495888139767455
G000435635	-10.093753484999986	-0.04574866092099998	1.3897525228399998	-0.2502296228710005	0.4173944544700005	0.40378546107999985	0.13466535187605036	0.9105559517359989	0.007643125820647508	-0.003118125050400003	0.7177354318835075	0.10383448956814574	0.5415304310750436	0.547682195160608	0.606527807314133	0.9915413592427974	0.5267178579640739	0.6565350412338697	0.009071845626863351	0.01439465591032932
G000691645	-11.463887404999985	-0.3920654688550002	-0.5217312149484997	0.7043921355150001	-5.999229224000003	-3.3510057639800026	0.04831448677449982	-1.0404187380939989	-0.0644677720493599	-0.15924806000199962	1.8216582702540325	0.7852507161467991	1.4725197404361836	1.5665063944390858	3.109924653769167	3.7271557765282197	1.5333828410270522	2.014498696696158	0.03344048674962156	0.07004767803882216
G000741705	-13.004811519999988	0.10419721039300013	-0.3836573782074996	1.2031290670829007	0.1621675587292504	-2.1786367357500014	-0.5847328891479999	-0.5788481602500006	-0.04548362740949999	-0.08272571436549979	1.1130414706688556	0.2301086505379198	0.8022277519809186	0.7869457535946242	0.877272728970529	1.8723862860273972	0.8197562307834173	1.069192594685103	0.01449618409899641	0.027555602313147305
G000620965	-12.028062974999992	2.282579748960002	-0.10137084157000005	0.5729041962	-5.662734504690004	-2.7451581510554948	0.6066686166249995	-4.484787388785005	0.02658681426425498	-0.3682069334999993	1.923678522117689	1.1719822256649501	2.030082088169901	2.042873121162327	3.3648820901029053	4.030037857765293	2.0272522840126603	3.4641624448344417	0.04990593207184605	0.11371246014299703
G001941135	-10.675634120000018	-0.40711563021050057	-1.3980060475610998	-2.700788865585001	-1.6083142400799926	-2.741189616900004	-2.373931273748995	-0.7756547981434996	-0.11157364634500017	-0.1842679936550001	1.8261497905894868	1.0959446015455905	1.6089030566582978	2.0336896567973506	2.0871752216278936	3.900270995301315	2.0101133679465257	2.3106292538829534	0.05373785865204845	0.1024174818738204
G900109715	-11.963608349999982	-0.24492835274999958	-0.22364571371499986	-0.22931451707800005	-0.48177155811505107	-0.04533119641500018	-0.08905905936900009	-0.1431424206595	-0.0015419352285370009	0.0175111988421	0.5601402217349483	0.04922285141667703	0.4889527416233881	0.5119999410460065	0.546655416185484	0.9235992885535911	0.5305078018560345	0.6631865579146383	0.005894154254236511	0.007612200560155791
