Feature	Intercept_mean	C(disease, Treatment('Control'))[T.MS]_mean	age_mean	bmi_mean	Intercept_std	C(disease, Treatment('Control'))[T.MS]_std	age_std	bmi_std
G000424425	-13.685496750000016	-1.0328491838000002	-0.03080363698589996	-0.03550753725909998	1.1461887244579032	0.33240877029518934	0.017135587643251	0.035096830457545664
G000007705	-16.133840150000015	0.0035869431190000004	-0.027589693642	-0.009167347705425002	0.9508359962333033	0.21345491854235848	0.014798120169492451	0.02837777754203771
G001021025	-11.981785735	0.8320732714099988	-0.059403353400999975	-0.060285401892250005	1.1586540175679525	0.3708684331870171	0.01819622701201931	0.03741491446329689
G000021865	-12.535871334999998	0.5256094686919991	-0.03167599468919998	-0.07100400720849992	1.2839187995576928	0.3952657520243162	0.019024938180248425	0.04258901450256567
G000419685	-10.935999205000005	1.6142012732600017	-0.12950907736999995	-0.2170246832450002	1.8770560772302514	1.2167392536288986	0.04802538918783488	0.08834677023662285
G000155955	-13.769756599999983	-0.04754279983705004	-0.018068578281449962	0.006946075531104995	0.8437341920275835	0.18729294778910255	0.012464201023250937	0.024882941243169435
G900094985	-10.237837715000012	0.7825873825414977	-0.1400310311274999	-0.1549463671298498	1.9434053724705074	1.6828540165834782	0.07682965003751369	0.13542392681418253
G000384815	-9.954804709999982	-1.391548619009999	-0.028675207944950026	-0.4458764805000006	1.919878736192451	1.2871218179910815	0.05591866983380091	0.11917740025060784
G001316325	-10.474029315	-2.420899984600002	0.07150665386938004	-0.5470311575000001	1.8626768042352608	1.1659540065190135	0.048257453060340974	0.11986549463675394
G001592965	-10.774537959999998	-0.7180610069135009	-0.0626870479329	-0.2896884403499998	1.8093789886878964	0.9107186898214068	0.039845656496033464	0.09017024143043374
G000340885	-14.061220199999994	-0.3967003145649999	0.0009315580978999991	0.005148534367200001	0.8112175096864951	0.16305335611421104	0.012523062786006005	0.022186725356858387
G001426185	-13.660569115000033	0.5994352755624986	-0.07136059136149984	-0.1024136231968999	1.6497929300203302	0.6975594355518427	0.029955905106565005	0.06328978838170611
G900114705	-11.78933523500001	-0.6472586697300006	-0.03154750339776	-0.2683546299999999	1.7656870061070675	0.6872878389053302	0.028415769140989235	0.06920539142507903
G001182745	-12.599241534999974	0.7643042836200008	-0.06944906435149989	-0.11229447913700007	1.4230568759585462	0.5296672092151329	0.025078915690691386	0.05121573541501876
G000245015	-12.393152865000019	-0.9571373933646009	-0.03493037776241095	-0.20308720099999983	1.5368021541309869	0.5414495783709775	0.02541241301743745	0.056578646258894257
G000695055	-13.111415295000004	-1.540060145375	-0.046825314791349985	-0.13426942762900004	1.9161105816428012	1.0150808850411657	0.038343393674500306	0.0777013534964138
G000315485	-5.938653269999998	0.04703173138655002	0.009465831416500007	-0.007146766854669999	0.5013294074648993	0.06904332322400357	0.007972820461718676	0.010123690444082583
G001640365	-17.040098250000007	0.039533503984000094	0.010836078024700019	-0.018978504062079984	1.1040915226655528	0.28470011478718965	0.01684665979529829	0.032601451217484805
G000092125	-10.731075195000011	-1.2973951521450013	0.027337305442655006	-0.46987558599999985	1.8236851797688003	1.1535690785129906	0.04358202537576675	0.10290826305827251
G001465855	-9.40395282	0.9069411142285014	0.0019982320388000005	-0.628611883000001	1.9111894486829004	1.7098002481681387	0.07228577477120582	0.16640107816815494
G900142495	-11.451201724999997	0.1459288056340002	0.0017742336517950013	-0.01648813677904999	0.502907385891154	0.0766638483725015	0.008111373121154498	0.010803291061951105
G000621025	-14.884964100000012	-0.43278987877000036	-0.018218610991999985	-0.04712002786899996	0.940820229545045	0.1878593889615301	0.014137927795717566	0.026321068512993012
G000434535	-7.499707069999993	-0.21320291108250017	-0.004001818622289998	0.03933190989484994	0.702806716949913	0.14793463032159365	0.011881653851023504	0.018829711627757643
G000439105	-12.586227964999994	-0.3328903050989995	-0.002128868103100001	0.018406884862849988	0.7185191795378948	0.15317372418132158	0.011163440679008523	0.01877124951602737
G000970265	-9.480478065000005	-3.1268906053999954	-0.12918880715449987	-0.27159609112999983	1.9118536973940237	1.6446424397285415	0.07138903472528514	0.12774839396421664
G000169235	-6.412216060000002	-0.22701319695000013	-0.00015176746430000036	0.019469391729600025	0.4523007247969832	0.061005418896835535	0.007283543389024793	0.00958170809171374
G001436255	-13.235073830000008	-0.5340624798399995	-0.06218504519799999	-0.12483582384450023	1.6720977054217343	0.6847089908340102	0.028038787058644304	0.06399584330342141
G001701025	-12.681810004999992	0.8963568030974995	-0.12739346308	-0.11397265702899999	1.767208651105622	0.9988794377618458	0.04393655785593247	0.079516786179017
G000722615	-9.24055325	-0.3177150911504996	-0.12238840871550014	-0.3106560969949999	1.8958892504111733	1.1042148523761421	0.052533766297022756	0.10285762555469136
G000226875	-16.41194439999999	0.6924648822950004	0.003998315670210013	-0.06641985626245002	1.3226040885422363	0.4101645123647359	0.0194290081458033	0.04408041786247517
G900107545	-13.440916999999992	-0.2200983701824997	-0.009152840877184999	-0.0034888384127600004	0.5644571588180987	0.09714499450106032	0.009017684185388555	0.013837375632853298
G000300255	-9.475923495	0.3934330887606004	0.07059577872945005	-0.5675789559999986	2.040022338998875	1.4874771440507595	0.058093138122185646	0.13833774838158988
G001940825	-10.994105825000004	0.03279301648619501	0.0015180980294000025	0.014801855397249982	0.6711637059590005	0.12305309792406675	0.010853964724419934	0.016259093360981247
G000185045	-10.441715404999997	-6.6858921379600025	-0.03440264131850005	-0.37655570709999997	1.8731075343022197	2.697469750468228	0.05904082524127802	0.12309479082553751
G000275725	-15.422376770000003	-1.0638289338469997	-0.0398022941525999	0.0027682053147100047	1.5417233082976227	0.6795026884360567	0.025045759739500063	0.04809394491130849
G000430765	-11.85387677500002	-0.48218090430999977	-0.19634956816599988	-0.07431309398714994	1.8570470274671418	1.4820208192062176	0.07187173681717648	0.11057189514924425
G000759025	-12.17604397500001	-0.17387188605899978	-0.01610061026854998	-0.013101640121699993	0.8679613619056142	0.1982604333225293	0.013275166487657019	0.02380593026295366
G001281695	-13.970366750000023	0.06429939428349983	-0.0011410843141499989	-0.03468528326034999	0.6298879206171819	0.09583308008659946	0.009804002841137062	0.014180609058706554
G000204195	-13.069029915	0.6621495052499992	-0.08214743391649995	-0.0734297367197501	1.7108829137862225	0.9577569361374974	0.03252904932387656	0.055601875827751515
G000374805	-13.517678035000015	-0.7997103007449996	-0.006302011469350011	-0.20451890649999988	1.4540020152068185	0.47697696434825665	0.02341001510322452	0.05252295107212079
G000014245	-9.738206329999983	1.3079569261400008	-0.2386860613000001	-0.12174400737399994	1.8977775688023417	1.342288181876699	0.07062505319343775	0.1052591875750977
G000513215	-15.16154904999999	0.19324556306079507	0.012441066557149985	-0.020602965054195	0.9291335726843026	0.23592425872336162	0.013923237521847159	0.028090260070952087
G000576575	-10.403361475000004	1.2575847100499988	-0.038932793888949976	-0.4626029670500009	1.905941918959461	1.470022029214159	0.05777977127501757	0.13422285233424294
G000741525	-12.748223800000007	-0.09407299687535	-0.040068713470000024	0.020385061474050028	0.6979510620907172	0.13657560100161908	0.011470666270880064	0.017755452156192123
G001808025	-14.678157149999985	0.19189615384800035	-0.011673857919899982	-0.11367604743000004	1.1805506852943155	0.3002169347046675	0.016448573947987682	0.036104099637756217
G000799115	-14.576581299999994	0.5121319655650008	0.006923466449545009	-0.014235030514550497	0.9952925015643944	0.23818683959858009	0.01453737971752631	0.0292972939490936
G000420025	-11.158556684999983	-0.30364993701499987	0.018007911495700024	-0.4993478232000005	1.8941955146400171	1.374973713680606	0.0573733941510116	0.14267000476476527
G001876255	-12.43893644000001	0.12597521450949994	-0.05034244372245011	-0.07338176169950004	1.1282665441430604	0.30797634348138264	0.017284349597830182	0.03680362411894059
G001543405	-10.860287154999998	-0.13125351718399997	-0.009622698662104993	0.005900924343315005	0.5812172927748763	0.09683960977668066	0.009649687027146763	0.013614531954201902
G000385135	-12.388967114999996	1.7953027910800017	-0.0523883069199501	-0.3558975125650001	1.9305805112277834	1.7220468576668546	0.060058176643901305	0.12650492137701355
G000424445	-13.862032100000008	-0.21086441187399976	-0.03870845840709996	-0.03428841625265003	1.0632681556124917	0.32683608567373257	0.0166263641462473	0.030492027953848436
G001021045	-12.147486815000018	0.11399432232049973	-0.05784004485499994	-0.08634666626649996	1.2203442085486387	0.3742980014308916	0.019447372236195606	0.04149324221143072
G000478965	-11.316273134999978	-0.022920498253700013	-0.020156631009949976	0.02168839911195002	0.6578764681140548	0.1109926496478333	0.010524039071002888	0.01543384752830301
G000832085	-10.287732059999987	0.15139247737920003	0.012153408902659982	-0.022384878772900046	0.7022686384894721	0.12452819001690127	0.010736261745471591	0.016727177485301815
G001593005	-9.982431894999992	0.736065690095	0.02384084974554997	-0.593682017700001	1.9471132608098207	1.4356800147131266	0.06196650311998554	0.15051406478778204
G000007745	-16.349855300000037	-0.5023228876249999	-0.013084098673500038	0.011454768345450011	1.01084780979231	0.24903556975579522	0.014754722616775212	0.03062660562385847
G000021885	-17.05331935000001	-0.19383580692199984	-0.006296722604800001	0.019296401455799993	0.9882266484519521	0.23881260328883833	0.015163365412042268	0.029308291613860355
G000245055	-13.09727282500003	0.1033347659494998	-0.1274661128500002	-0.10403475425760002	1.6241643520131432	0.9139908265512428	0.03738401260334229	0.062065822210257034
G000340905	-13.578584534999987	-0.5210536021309996	-0.07611687952064997	-0.11688714660124973	1.6468118126538567	0.6248800511886244	0.027500153293803245	0.05685549324347507
G900114995	-11.158449130000003	-2.110209928149997	-0.051122738778550024	-0.26044421040000043	1.7379233529897817	0.9124937853735592	0.03932078471939036	0.083881007441023
G900095015	-14.955759349999987	-0.6420097541500009	-0.04789348096050005	-0.007423541300099997	1.2563197378782924	0.38956296969312215	0.019101052299199655	0.039400143541930235
G001426195	-11.72325013000001	-1.669107014774999	-0.08517684600890009	-0.1510993157789997	2.028825768851575	1.250474685556173	0.05065249617415347	0.10066196536916737
G001316435	-15.436453900000004	0.31472817400800124	-0.024730796076449988	-0.07619966980600006	1.2723414029633657	0.3990110950032888	0.020497068286777897	0.04364334924817868
G000695255	-15.955619550000007	-0.6948551308299998	-0.040153393712000184	-0.09495316505259983	1.5538085771074892	0.6361926392161423	0.02734856584647625	0.06036882885384634
G001641285	-9.869737299999985	2.935919773555004	-0.07140645095491996	-0.5347834798500001	1.9447785126214543	2.251578688763627	0.07322887454994756	0.16311767115066295
G000092225	-12.655053185000023	0.5528081820340001	-0.06884808286999992	-0.11916052134830014	1.546117323348297	0.5959097761317315	0.02607685879796923	0.056001844242505885
G001182825	-16.096751900000015	-0.33486420132499994	-0.009049887139128986	0.02463560299091004	0.8239520714497836	0.16970966895309877	0.01286543493254842	0.02283842179550905
G000722885	-11.022516650000009	-0.11664280679649976	-0.07652709289140004	-0.2802457547285002	1.8167679286502936	1.3887818622997339	0.0562462522539954	0.11056108284483343
G000300275	-9.958557345000015	-2.364129604144998	-0.05152992429275002	-0.4130575504000005	1.9473316294864624	1.6418178821838973	0.06766308243779764	0.14359207978047706
G000970345	-12.425098649999994	-1.0319645617999988	-0.04980401897894492	-0.20523611645199982	1.656503137452713	0.7703003598473055	0.03304488921529716	0.06971163894568826
G000439435	-13.453105725000006	-1.65169241595	-0.05178093890309999	-0.12819353127949995	1.5140194355887815	0.6047680235889024	0.025389324309690327	0.05344524908139018
G900142505	-14.587971550000008	-0.023008532191000023	-0.0011084043164449997	-0.1424068640500002	1.1835532128195994	0.30975542991616745	0.017195494902902446	0.03918262571612309
G000434675	-11.200428184999991	0.6941404924599994	0.030456548317349983	-0.13647536164400004	1.0925976627619407	0.3426853580092984	0.01607731074339867	0.03613504100403327
G001466305	-14.677484400000013	-0.06915342821475007	-0.005174867704859998	0.01118352039215001	0.5905013613503701	0.10366438440399449	0.009866605699414728	0.014122104686553385
G000226955	-12.542614860000008	-0.19079191559660003	-0.02229051317820006	-0.19488917178500037	1.7577287417058087	0.784281499255914	0.03225395631070914	0.07298713163202002
G000156015	-8.043036550000009	-0.14503712637709978	0.01065206840931501	0.0072688400775200055	0.5679789887336479	0.09129630494080067	0.009717271643072109	0.013202142453840443
G000621185	-13.888665849999986	0.35196576225650067	0.008973481529885002	-0.008409601147100003	0.9143926392358905	0.20781350139170407	0.013148112701035821	0.025981581954324925
G001436275	-14.13896184999998	-0.9169343839549987	-0.058954140970000034	0.005648152926164994	1.0548236461890579	0.3106343465140565	0.01607285888339227	0.03254709357616303
G000430785	-12.999921790000005	-1.4433903009099993	-0.13549233804000005	-0.04569985188964996	1.9466294886060866	1.3419752492492973	0.05965226695505331	0.09989980344458364
G000014265	-9.0087921235	0.7572108310040003	-0.17454263526230007	-0.33945376862150045	1.8998875689838846	1.7126198150705843	0.09801515843109308	0.1590208129709989
G000275785	-13.832369704999996	0.7128359165195005	-0.018173516933000036	-0.0717854912205	1.239788125668843	0.3888421842795465	0.018638270329895963	0.040637914667258926
G000513275	-10.134030800000025	-2.071743693166649	-0.1852062400750002	-0.15581613323319982	1.8375943830355654	1.4636516689281382	0.07561466044086655	0.12114124268566592
G000799195	-11.534472404999985	0.7664387647600008	-0.2910084128999994	0.022652260689999974	1.8783997835248143	1.6846145583962921	0.06820018352930976	0.07712275598168629
G000204235	-13.873241230000012	0.8338845462500001	-0.04058858385650003	-0.06795007231250003	1.1414494897565934	0.3393296499458892	0.01847139663667312	0.039165728187087655
G000315505	-10.070584665000005	0.038014484472899984	-0.005905741916191997	-0.001958704358394999	0.4390878555452063	0.06301761666890256	0.007039251828429576	0.009203464559000578
G000375365	-12.918990045000008	0.5812811524620011	-0.04549708233650005	-0.15804864100999988	1.497692524321548	0.6087985337747909	0.02543151530230185	0.05817593745038513
G000576595	-15.218773405000022	-1.8892144678499976	-0.029954404896799947	-0.10024817360449982	1.7657139861333022	0.7532607085496774	0.031035824149361905	0.0662116028992631
G000759055	-8.713334674999983	0.8069412929900003	-0.05598745404050007	-0.05833378990449991	1.096145389507201	0.31163207863593917	0.015967127975598707	0.03513196338929881
G000420045	-13.00490082500001	-1.194054149452001	-0.022859146037314978	-0.25675060511999975	1.755513979020153	0.927113838284833	0.03817481498401741	0.08355666664084944
G001701045	-12.315476275000018	0.3545565116099994	0.01894759593315004	-0.021299767324354974	0.682810981504673	0.11718858322256898	0.010351768335695314	0.017486874333449143
G000245075	-8.278726149999997	-2.3144359605499933	-0.21863713166499982	-0.2586335493755003	1.9114605512336031	1.8857765049554405	0.10476131014565852	0.1597972918123903
G001543875	-10.973026074999996	0.6056898052194994	-0.08442210176735508	-0.2896211241849998	1.7940136359932564	1.1362827459094864	0.051005059919144224	0.10173466984702968
G001808185	-11.946723204999994	-0.5901680149219996	-0.046545822523149906	-0.19345399570000027	1.5710789157619913	0.5697419372346093	0.023493059135259276	0.058682368513281465
G900107575	-12.431197050000009	-0.24488153611999958	-0.0010560239933324982	-0.003969527818919998	0.5785247250777594	0.08831089521093462	0.009383705338376158	0.01251911732647514
G000185145	-12.335530149999993	-0.1959352932311997	-0.010819864791700006	0.002023127293149999	0.6932307458097755	0.13504583413558582	0.011605366084156804	0.017511247852072528
G001878675	-11.34575857499999	-0.5562552444934995	-0.06649485131399994	-0.18719609731600004	1.8504341602241943	0.9408280989326773	0.03941552096079423	0.08459844877384501
G000169255	-7.173580425000018	0.040790603306099994	-0.0007841490768084998	-0.011832308915790003	0.46743632054630624	0.06533455703384379	0.007486593147804804	0.010030826494379497
G000385175	-12.288790660000025	0.677622771348449	-0.039296214086894966	-0.3189174278599998	1.8756994141273988	1.3970895959111325	0.05345448402156155	0.11443381771176946
G001940845	-10.967699144999987	0.12533193863850003	-0.00013822414165000032	-0.001683964430854997	0.645124046332346	0.1120818174493592	0.010815643212807261	0.0153869114709096
G001021065	-12.957200490000005	0.3833873793005008	-0.05599209359399992	-0.0646318758209999	1.1746160993928867	0.3688817859019023	0.018555705086006898	0.03629901094753639
G000340965	-13.900266870000005	-0.4074100310965003	-0.13735214289999995	-0.014893371468850001	1.8035447760851424	1.1221436219252532	0.03748100694495706	0.056724225637474555
G001593245	-16.09724385000001	-0.22416447325700026	-0.041693090833499945	-0.033465292664899976	1.4319786646602577	0.552091680045986	0.0245078472774078	0.04507636176925619
G900115015	-11.141570250000024	-1.5119042259510014	-0.12746139587619998	-0.16854563343285003	1.876915784092892	1.222300700954612	0.05344995733011277	0.09928672424752186
G001426225	-11.802966264999997	-0.7364309341555008	-0.06921270853584995	-0.2199324180099994	1.875893399109716	1.0279069556096656	0.04139287446798272	0.0834000569978895
G000695795	-11.185471940000006	0.8004786339250006	-0.09825932893950003	-0.22208449158499968	1.8211875329520946	0.9327528603455075	0.037892568159047395	0.07685192986325105
G000832305	-15.599697399999977	0.01629992180349999	-0.025672819581800007	-0.022632202774005017	0.9658665539054763	0.2144481115717327	0.014415161632095096	0.025909524743904858
G000021925	-15.00561555	-0.32107279258950006	-0.015274117954649972	-0.02573899618485006	0.7341835316003746	0.13706344977464538	0.011095158974772925	0.019636039116958732
G000741575	-11.841523569999993	-0.18721804256899982	-0.034317227475999995	0.007870090271599992	0.7716141637390117	0.13824195696713135	0.011222210236254521	0.019381088935426043
G001282625	-13.785316850000006	-0.0042257467405500005	0.002056652007399999	-0.017308549521050008	0.5035547933949962	0.06895645635051781	0.008246388035190825	0.010178614887193658
G000092245	-13.666053750000001	0.3489804823850006	-0.1297575532500001	-0.03632216183324997	1.799089970731604	0.9919083837200275	0.037511373743339356	0.05390767629982233
G001317355	-14.968673250000013	0.11251552876950009	-0.0014367179756100013	-0.065737034144	0.85185460284572	0.17894572386846327	0.012951747526913252	0.024498710311979935
G001182895	-11.547085229999986	-1.1623532973050028	-0.021448639405250016	-0.2629862618500005	1.797155201373228	1.0064009150695346	0.041653538359326704	0.08501105573582683
G000723165	-12.28563319	-1.0382982554146505	-0.054419901281500066	-0.20161531550000006	1.7705730620699962	0.7863016120913444	0.03245430163311661	0.06962219574967253
G000424465	-13.14330360000002	-0.31252606875000044	-0.0037279973876850054	0.005492821729800007	0.5689695049886595	0.0924453413671211	0.009259174042044889	0.01276944359723582
G001466665	-10.055132465000003	-1.3694110550049985	-0.02874028226242497	-0.4053214961499995	1.831672746154146	0.9759975675906233	0.04245555305210468	0.10183809544812239
G000478985	-9.82313298000001	0.4221186796699998	-0.014901530425004977	-0.010482675798250025	0.7315871414880252	0.13873357101850736	0.011789372972469856	0.019290145848062577
G001642655	-15.269863599999995	-0.5533518977499999	-0.0037343494776500025	0.0032837780968799964	0.8584417725478185	0.18539449666675326	0.012966509966315471	0.02378503057931141
G900095135	-13.131532599999995	0.1317967028158501	-0.008499806740284993	-0.004163047090315002	0.6283173254552507	0.10564759500866681	0.009879946613865327	0.015714630003303885
G000970675	-14.851705549999995	0.1699186523155002	-0.01916374466550501	-0.13333080868499989	1.3540442097561658	0.39966374702065205	0.020635909191491646	0.04794305050104935
G900142545	-14.804139399999992	0.0008491420645000013	0.006801785841300001	-0.12167167850000005	1.030555550127037	0.2501454395503209	0.014846097812876304	0.03245626610626518
G000227175	-12.227976760000015	0.5525130892312	-0.04948554944649995	-0.19831051176499995	1.5919592580060284	0.6727227655314769	0.02722947085823698	0.06375738777508154
G000799285	-10.623174329999976	-0.694544873775001	-0.13575579699049997	-0.2472538649494999	1.9231455682738245	1.3804515858792836	0.06661289029891589	0.12131276330199202
G001436295	-14.652953149999995	-1.2526310223999997	-0.03361140987660002	-0.03648777806289997	1.1831604003473406	0.35294588447833614	0.018123400732309124	0.03870204879079198
G000014285	-11.793646779999996	-2.2263031708949987	-0.09924432585710012	-0.1691834006165	1.9281523509531704	1.3461701967066688	0.05254612389350609	0.10633565655443303
G000007785	-10.677122560000024	-0.017447453792299995	-0.0013245928988399982	-0.0033258766717949983	0.5866504262109138	0.09812519190945766	0.00950502236558763	0.013691809867009535
G000430805	-15.17797305000003	0.35746827974250006	0.003565703057995	-0.04096172878315	1.019907812029448	0.28286517437054365	0.015810285271708937	0.030076924282179257
G000300455	-13.255990899999983	0.3084065145719004	0.010256016631811518	0.0009353778184500002	0.8393816517456104	0.1958532188488647	0.012981404049387165	0.02359493627437446
G000276685	-13.827296469999995	-0.7616106674649994	-0.044378175272999906	-0.10696591023750002	1.3987251688556406	0.4076359699210061	0.02040310976857561	0.04634092049437242
G000315525	-11.96231681499999	0.9314004259685011	-0.043589966684349966	-0.18724287059200018	1.7407582154956793	0.9610248862742171	0.03713252767468524	0.08216306296441071
G000621405	-14.367021999999997	-0.2032653877532001	0.004010394114312499	0.006027656987008995	0.6160507216828822	0.09855601386891147	0.009782851424156917	0.013738567384932347
G000440115	-13.48906294999998	0.038206131499099905	-0.0009787868105499995	0.0078381042055	0.586362987237681	0.09673048556504647	0.00918919031779013	0.013299809219638855
G000513315	-15.397335049999997	0.4712624364387004	0.019378054389534986	-0.10240077563000018	1.0429116229942477	0.28571359588831075	0.016303557820214636	0.03201977109980463
G001701115	-10.476750664999997	-0.12995188195000032	-0.06854044959889996	-0.3702154681999997	1.853831405943111	1.3588833994929284	0.056105503678843066	0.11829855533513188
G000759065	-13.395785364999998	2.040946745430001	-0.04607634894245001	-0.07723006551	1.7707926637538258	0.8724039519419688	0.030867890735435024	0.060178857627048034
G001544015	-11.241685644999997	-0.6199157928835007	-0.0017315031457000032	-0.40352879549999987	1.921962176153133	1.1839308811755924	0.05004792755254204	0.11550526963730007
G000576635	-17.344162100000002	-0.39470009500849995	0.0020608367317050025	-0.029130500497749977	1.1994848632157002	0.3534194638164388	0.018009887237425515	0.037636268323908414
G001808335	-13.029668120000016	1.648828139955	-0.03395214875136503	-0.10970293493609991	1.8408713459267514	0.8602350024747737	0.030893265490700726	0.06252354102784093
G000204565	-15.672220250000017	-0.5140731174850006	-0.001387008982400001	0.008459618031450008	0.8700374810977617	0.18258014857412763	0.012676328350149386	0.025343830579169658
G000341185	-10.82897582000002	-0.47542562382749937	-0.09830872436199993	-0.29325477123999977	1.8823556641648598	1.5205346110996782	0.06101625748548017	0.11929156469379375
G000434715	-10.727912765000006	-0.1424747672960004	-0.002359234854264999	0.02578932859499995	0.6213213717389776	0.10557181039073381	0.010156635754791362	0.015161437179387349
G001878775	-15.690503149999985	0.6937191705121004	-0.04123991956091992	-0.043064994091919995	1.4563084423311836	0.5303670065195178	0.023077189166880157	0.0442656597699375
G001021385	-12.998220029999988	0.4601941950750002	-0.09434842381750004	-0.13136777733299998	1.7095364345836557	0.9267250532851503	0.04232286200283767	0.08180415445867784
G001594015	-11.656974059999985	-1.2509600012200004	-0.032987366380499906	-0.29499188044499963	1.8116738152557477	1.0785210702501224	0.04321649435421898	0.09464205553285499
G000375405	-13.229097499999984	0.07006363916799994	-0.0038897219861044963	-0.034696924912225036	0.7400030364895474	0.14310583286236347	0.011202788818648494	0.019702074098498296
G000156035	-6.31052880499999	0.021850492140500003	0.0021332919773099945	-0.0020561567996510016	0.459920190137943	0.06563112240504328	0.007452038696316112	0.010158148819875507
G000245655	-10.077690129999995	0.8680187307599997	-0.03406796736009999	-0.13267606574499988	1.0962107588375432	0.31604991874202754	0.016028208241160198	0.035462020396694154
G900107615	-15.82219595	-0.25977601765568487	-0.019581160973600034	-0.016986605695949987	1.071141778388183	0.25430689380639326	0.015164219787344549	0.029624160233148955
G900115065	-11.890826355000014	-0.8902296938365997	-0.0432979705229001	-0.22977443885000007	1.5977706932432971	0.5895110663157417	0.02632073140335905	0.06160224045072185
G000385295	-15.124411935000008	0.21964095674399994	0.03578972740545001	-0.21775489949999963	1.3762437295301313	0.4114764706500221	0.019968026999154224	0.05089018761253509
G000021985	-13.902468775000049	-2.3139522681100018	-0.008315776605791001	-0.15261179654889961	1.874898450758161	0.9290675963677949	0.03577001190381528	0.0767961172598177
G001426375	-12.21653852500001	0.16142917299914974	-0.04302737867575011	-0.2434953917550002	1.7475620100946565	0.8337799038253835	0.03687189828327327	0.07728485944692699
G000169335	-11.121511405000003	0.7461763421349994	-0.011907596085145003	-0.16539192725000024	1.065963394826471	0.28507573908499945	0.016002573315450578	0.03380273240351486
G000696615	-13.867579999999974	-0.6030937735064998	-0.07663560693399996	-0.07036997442764997	1.5376714236903133	0.5594103633980054	0.027360148187136633	0.05495890856900209
G000832605	-15.947829349999994	-0.8721515160499997	-0.02241524872749999	-0.019319587775000008	1.183794424675831	0.33122044295662556	0.017533131051738364	0.03641678375774047
G000185365	-13.782788049999997	-0.05610924251499999	-0.003598829756904495	0.018327510337499995	0.6419597454608801	0.11890058333146179	0.01064893421685029	0.015807320506065297
G001183545	-12.517005575000008	-0.9755043329400024	-0.024625732597100027	-0.26622641148000065	1.8538940692106343	1.0036133254346558	0.04332606933264495	0.09521056526305742
G001282665	-14.233010635000014	0.41486060328499974	-0.07412204185000006	-0.020478666075250024	1.2191076225794615	0.36790641400700724	0.018995116417685993	0.03910606476381825
G001466725	-12.246838614999977	-0.3430871198299994	-0.12456131230450004	-0.16411590388100003	1.7692871367698995	1.176089612308789	0.052113718930541	0.1002930974540842
G000723205	-10.275838719999994	-0.6139557398605002	-0.06791279102900015	-0.3971156282599991	1.8331453594613178	1.4394771487281073	0.06409117203818468	0.13188441754239982
G000420065	-10.351557654999999	0.33039259034999996	-0.01624761341310003	-0.006094293198879998	0.6909314314738838	0.12200457111351223	0.010610026431730838	0.018134554507589728
G900142565	-11.696881860000012	-0.922529549235	-0.04512813433620013	-0.3096016088100003	1.7671356610787543	0.9790200127470585	0.03842923922030337	0.08324213835383398
G001940855	-7.733010409999984	0.16468233399799986	0.006584185581935008	-0.008162589595240011	0.5874561152492429	0.0939081446858264	0.009297527429941508	0.013627714640270263
G001642875	-14.560675999999996	-0.1465155579460003	-0.0023244043331000002	-0.11421451501999991	1.3314234840064978	0.44764060161960356	0.019337521690748097	0.04660479114509837
G000227215	-11.553502060000001	-1.2173484460299995	-0.09611631411800008	-0.2387945589355	1.858461903289803	1.3477402129978606	0.060176586009566116	0.11370478505668433
G000970685	-15.659778200000009	0.40081897361500024	-0.011822764148414988	-0.1228866041910002	1.3100788843328335	0.3736920430982948	0.020020996737872446	0.04338802536801963
G000430825	-13.051453750000002	-0.05939132300200007	-0.1291508233899999	-0.04748384284254996	1.8734000033934934	1.0940472231855278	0.04090583675920239	0.060345298577254035
G000479045	-14.421318350000025	-0.18808047588599963	-0.021375055836999963	-0.019833955261294993	0.9757195222184886	0.24652297626999622	0.014450002598816205	0.02815587074917112
G000799305	-13.37859097	0.12685764442900035	-0.08803158512000005	-0.10499278957550005	1.6152906001482694	0.6059327164061815	0.02923057637199205	0.05507862177986384
G900095305	-14.19584640000001	0.040357228635974955	-0.043754094140000005	-0.047039465010355025	1.067853412012641	0.26440177211798477	0.01570483998909141	0.0339821127777483
G000092365	-12.258878969999971	0.14637656780399988	-0.011809906878125009	-0.021368713460349995	0.6364255438883161	0.11123907417427559	0.009612437897396539	0.015634909916746136
G000741645	-10.570691980000005	-0.28239573062000006	-0.030598883618999966	0.0033011232213000065	0.7110899030091613	0.1469579059973215	0.011372767264369227	0.0193958168511189
G000317045	-9.636964745000006	-2.6044240954849998	-0.04496040214069991	-0.45583398944999987	1.951262541147817	1.6209694675612323	0.07318849875541487	0.15434836084758985
G000014385	-12.800701394999999	-0.9747397930030013	-0.07988336022999995	-0.09594481929400021	1.492943393602317	0.5708283896006114	0.026877676950649763	0.056583377381497525
G000276805	-10.886031844999986	0.13677703079499978	-0.13601911379450018	-0.23429556219699996	1.9497380842809757	1.2452019864813695	0.058551127258786126	0.11010640847869986
G000441555	-11.668637600000007	-1.5367286112500005	-0.03732033998769996	-0.28987975713500036	1.8031021430185372	0.9823020056601072	0.036004380425300284	0.08418505022842719
G000007805	-14.681979825000022	-2.4167321203699985	-0.0354088247885	-0.025738149197199963	1.7896722521215758	0.9330143749234548	0.02954830959966746	0.054838828098912544
